recruitment, n_pat, interim_events, final_events, n_ctrl, n_trt, hazard_ctrl, censoring_prop, crossing, effect_size_ph, hr_before, hazard_trt_before, hazard_trt_after, random_withdrawal, median_survival_trt, median_survival_ctrl, rmst_trt_6m, rmst_ctrl_6m, gAHR_6m, AHR_6m, rmst_trt_12m, rmst_ctrl_12m, gAHR_12m, AHR_12m, milestone_survival_trt_6m, milestone_survival_ctrl_6m, milestone_survival_trt_12m, milestone_survival_ctrl_12m
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.1, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 7.03598252825807e-05, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067234, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067234, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.1, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000200593514670325, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 1500, 563, 1125, 750, 750, 0.00379546710778889, 0.1, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.000365536025979459, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 300, 113, 225, 150, 150, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 500, 188, 375, 250, 250, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 1000, 375, 750, 500, 500, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.09184118789009, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
913.125, 1500, 563, 1125, 750, 750, 0.000632577851298148, 0.3, 60.875, 0, 1.5, 0.000948866776947222, 0.000632577851298148, 0.000271387956694838, 1065.3125, 1095.75, 169.753156882276, 172.47091664017, 1.0192193202651, 1.17355226117769, 320.47713995024, 326.125035191387, 1.01921932032664, 1.0918411878901, 0.873909357689527, 0.890898718140339, 0.778564726536447, 0.7937005259841
547.875, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067234, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 300, 113, 225, 150, 150, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067234, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 500, 188, 375, 250, 250, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1000, 375, 750, 500, 500, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
913.125, 1500, 563, 1125, 750, 750, 0.00189773355389444, 0.3, 60.875, 0, 1.5, 0.00284660033084166, 0.00170644191771722, 0.000774088569864679, 365.520813034995, 365.25, 148.336326119724, 154.338430815216, 1.03689375088295, 1.12368203067233, 255.527391783204, 263.472181842347, 1.01563046975657, 1.03007434556143, 0.683146396786461, 0.707106781186548, 0.50023111675589, 0.5
547.875, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.00141510235090295, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 300, 113, 225, 150, 150, 0.00379546710778889, 0.3, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.00141510235090295, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.00141510235090295, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
913.125, 500, 188, 375, 250, 250, 0.00379546710778889, 0.3, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.00141510235090295, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
547.875, 1000, 375, 750, 500, 500, 0.00379546710778889, 0.3, 60.875, 0, 1.5, 0.00569320066168333, 0.00282172332228889, 0.00141510235090295, 183.698378019516, 182.625, 124.305913352792, 131.736090921173, 1.027565937648, 1.05422206666887, 195.877512864748, 197.60413638176, 0.960981221486286, 0.946127477124861, 0.501516683583471, 0.5, 0.299561474168138, 0.25
